Year,Month,Origin_Country,CustomsItem_2_Digits,CustomsItem_8_Digits,Exempt_CustomsItem,CustomsHouse,Quantity,Quantity_MeasurementUnitID,Quantity_MeasurementUnitName,TradeAgreementName,TermsOfSale,IsTradeAgreementWithQuota,NISCurrencyAmount,CurrencyCode,AutonomyTypeID,AutonomyType,GovernmentProcedureTypeName,GovernmentProcedureTypeEnglishName,IsPreferenceDocument,GeneralCustomsTax,PurchaseTax,VAT
2024,1,CN,85,85395200,,Ben Gurion Airport,5,1,Each,,EXW,0,21.51,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,8
2024,1,CN,85,85395200,,Haifa,154748,1,Each,,FOB,0,213496.31,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,38682
2024,1,CN,85,85407100,,Ben Gurion Airport,10,1,Each,,FCA,0,1365.18,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,341
2024,1,CN,85,85411000,,Ashdod,30,1,Each,,EXW,0,2655.98,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,492
2024,1,CN,85,85411000,,Ben Gurion Airport,14334,1,Each,,DDU,0,7425.23,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,1,0,0,1397
2024,1,CN,85,85411000,,Ben Gurion Airport,2221264,1,Each,,FOB,0,408900.77,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,71481
2024,1,EG,48,48236910,,Ashdod,26496,6,Kilogram,,CIF,0,203246.13,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,36215
2024,1,EG,48,48236910,,Haifa,1121.2,6,Kilogram,,CFR,0,11357.57,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,1825
2024,1,EG,48,48236920,,Ashdod,4908.5,6,Kilogram,,FOB,0,27995.78,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,5263
2024,1,EG,49,49019990,-6100000000,Ben Gurion Airport,27,6,Kilogram,,,0,52.14,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,EG,54,54011019,,Ben Gurion Airport,12,6,Kilogram,,FOB,0,698.59,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,166
2024,1,EG,54,54011099,-6120000000,Ben Gurion Airport,7.56,6,Kilogram,,FOB,0,7.54,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,EG,54,54023300,,Haifa,492.48,6,Kilogram,,CFR,0,39451.24,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,6733
2024,1,EG,54,54075290,,Ashdod,43,28,square metre,,CFR,0,6333.41,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,1519
2024,1,EG,55,55032000,,Ashdod,42165,6,Kilogram,,CFR,0,66863.41,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,11716
2024,1,EG,61,61046200,,Ben Gurion Airport,26,1,Each,,CIF,0,851.31,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,160
2024,1,EG,61,61046200,,Ben Gurion Airport,73,1,Each,,CIP,0,2368.7,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,444
2024,1,DE,90,90328919,,Ben Gurion Airport,8,1,Each,,EXW,0,100461.39,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,17607
2024,1,DE,90,90328991,,Ashdod,30,1,Each,,EXW,0,10036.76,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,1989,2100
2024,1,DE,90,90328999,,Ben Gurion Airport,18,1,Each,EU,FCA,0,46221.38,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,8114
2024,1,DE,90,90328999,-6120000000,Ben Gurion Airport,1,1,Each,,EXW,0,21.16,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,DE,90,90329020,,Ashdod,42,6,Kilogram,,FCA,0,4583.69,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,916,964
2024,1,ES,98,98033000,,Center,3,1,Each,,DDP,0,400.27,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,81
2024,1,ES,98,98033000,8888888100,Ben Gurion Airport,1,1,Each,,DDP,0,324,ILS,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,0
2024,1,ES,98,98049900,,Ben Gurion Airport,12,1,Each,,DDP,0,29976.76,EUR,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,5339
2024,1,ET,10,10082900,,Ashdod,5450,6,Kilogram,,FOB,0,9138.35,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1780
2024,1,ET,12,12074000,,Ashdod,57000,6,Kilogram,,CFR,0,477877.2,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,82824
2024,1,ET,12,12119090,,Ben Gurion Airport,1780,6,Kilogram,,CIF,0,232340.02,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,39498
2024,1,ET,49,49019990,-6100000000,Ben Gurion Airport,1,6,Kilogram,,DDU,0,5.18,ETB,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,ET,61,61101100,,Ben Gurion Airport,21,1,Each,,CIP,0,3021.13,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,515
2024,1,ET,62,62034300,,Haifa,64,1,Each,,FCA,0,4878.16,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,894
2024,1,ET,98,98033000,,Ben Gurion Airport,46,1,Each,,DDU,0,16796.61,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,4143
2024,1,EU,84,84099190,,Ashdod,1,6,Kilogram,,FOB,0,480.36,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,101,107
2024,1,EU,84,84283390,,Ashdod,1,1,Each,,EXW,0,291960.92,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,53250
2024,1,EU,84,84742090,,Ashdod,2,1,Each,,EXW,0,15820.18,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2885
2024,1,EU,85,85111020,,Ashdod,20,1,Each,,EXW,0,501.13,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,106,112
2024,1,EU,85,85119010,,Ashdod,17,1,Each,,FOB,0,2178.32,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,461,486
2024,1,DE,73,73083090,,Ashdod,1656,6,Kilogram,EU,CFR,0,61773.83,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,10940
2024,1,DE,73,73089099,,Ben Gurion Airport,26,6,Kilogram,EU,EXW,0,5803.46,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1022
2024,1,DE,87,87089950,,Ben Gurion Airport,25,1,Each,,EXW,0,37374.44,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,8032,8477
2024,1,DE,87,87089960,,Ben Gurion Airport,1,1,Each,,EXW,0,77.15,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,23,24
2024,1,DE,87,87089990,,Ashdod,2012,1,Each,,FOB,0,502331.9,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,99703,105239
2024,1,DE,87,87089990,,Ashdod,229,1,Each,EU,EXW,0,26937.31,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,5454,5755
2024,1,ES,87,87083019,,Ben Gurion Airport,4,1,Each,,FCA,0,939.73,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,180
2024,1,ES,87,87083093,,Ashdod,282,1,Each,EU,CFR,0,48894.33,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,8518
2024,1,ES,87,87083099,,Haifa,2,1,Each,EU,CFR,0,1106.05,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,219,231
2024,1,ES,87,87084090,,Ashdod,1,1,Each,,CFR,0,83.12,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,16,17
2024,1,ES,87,87084090,,Ashdod,8,1,Each,EU,FOB,0,171.76,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,1,0,35,35
2024,1,ES,87,87085090,,Ben Gurion Airport,4,1,Each,EU,FCA,0,234.78,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,46,49
2024,1,ES,87,87087090,,Ashdod,13,1,Each,,EXW,0,2454.2,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,552,583
2024,1,ES,87,87087090,,Ashdod,5,1,Each,EU,FCA,0,2811.12,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,639,675
2024,1,ES,87,87087090,,Ben Gurion Airport,4,1,Each,,EXW,0,2296.96,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,909,958
2024,1,ES,87,87088090,,Ashdod,77,1,Each,,FCA,0,25145.86,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,4895,5165
2024,1,ES,87,87089290,,Ashdod,1,1,Each,,FCA,0,394.78,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,86,91
2024,1,ES,87,87089390,,Ashdod,40,1,Each,EU,CIP,0,9304.42,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,1836,1937
2024,1,ES,87,87089390,,Ashdod,73,1,Each,,FOB,0,8727.84,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,1739,1728
2024,1,ES,87,87089950,,Ben Gurion Airport,2,1,Each,EU,FCA,0,55.58,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,11,12
2024,1,ES,87,87089950,,Ben Gurion Airport,8,1,Each,EU,EXW,0,467.87,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,100,105
2024,1,ES,87,87082990,,Ben Gurion Airport,30,1,Each,EU,EXW,0,8920.08,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,2174,2295
2024,1,ES,87,87082990,,Ben Gurion Airport,8,1,Each,EU,CPT,0,2963.25,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,620,653
2024,1,ES,87,87083019,,Ashdod,2,1,Each,,EXW,0,585.64,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,104
2024,1,ES,87,87083019,,Ashdod,3,1,Each,EU,CFR,0,597.61,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,102
2024,1,DE,35,35061000,-4102000000,Ben Gurion Airport,1,6,Kilogram,,FOB,0,502.36,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,DE,35,35069100,,Ben Gurion Airport,50,6,Kilogram,EU,EXW,0,5758.38,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2116
2024,1,DE,35,35069900,,Ben Gurion Airport,2,6,Kilogram,,DDU,0,83.54,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,16
2024,1,DE,35,35079000,,Ben Gurion Airport,2,6,Kilogram,EU,FCA,0,1201.06,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,236
2024,1,DE,35,35079000,,Ben Gurion Airport,5,6,Kilogram,EU,EXW,0,5067.92,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1026
2024,1,ES,39,39199090,,Ashdod,34,6,Kilogram,EU,FOB,0,4478.71,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,793
2024,1,ES,39,39199090,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,100.79,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,130
2024,1,ES,39,39199090,,Ben Gurion Airport,10,6,Kilogram,,EXW,0,2387.59,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,786
2024,1,ES,39,39201000,,Ashdod,15504.8,6,Kilogram,,CIF,0,88964.8,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,14907
2024,1,ES,39,39201000,,Ashdod,23084.84,6,Kilogram,,CIF,0,173805.75,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,29944
2024,1,ES,39,39201000,,Ashdod,23490,6,Kilogram,EU,EXW,0,241207.56,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,43468
2024,1,ES,39,39209990,,Haifa,1,6,Kilogram,EU,EXW,0,96.99,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,17
2024,1,ES,39,39211300,,Ashdod,5700,6,Kilogram,EU,EXW,0,129668.7,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,24916
2024,1,ES,39,39211900,,Ashdod,2,6,Kilogram,,FCA,0,45.66,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,9
2024,1,ES,39,39211900,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,45.24,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,9
2024,1,ES,39,39221010,,Ashdod,246,6,Kilogram,,CFR,0,20158.02,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3438
2024,1,ES,39,39233010,,Ben Gurion Airport,2,6,Kilogram,EU,FCA,0,230.17,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,48
2024,1,ES,39,39235090,,Ashdod,2,6,Kilogram,,FCA,0,16721.91,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3472
2024,1,ES,39,39235090,,Ashdod,63,6,Kilogram,,FOB,0,5181.81,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1285
2024,1,ES,39,39241090,,Ashdod,2.4,6,Kilogram,,EXW,0,200.9,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,37
2024,1,DE,85,85364199,,Ben Gurion Airport,3,6,Kilogram,,FCA,0,836.6,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,160
2024,1,DE,85,85364991,,Ben Gurion Airport,1,6,Kilogram,,CPT,0,197.19,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,34
2024,1,DE,82,82032000,,Ashdod,103,6,Kilogram,,FOB,0,8041.78,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1393
2024,1,DE,82,82032000,,Ben Gurion Airport,2,6,Kilogram,,CPT,0,222.18,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,46
2024,1,DE,82,82032000,,Ben Gurion Airport,30,6,Kilogram,,EXW,0,19959.51,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,3514
2024,1,DE,82,82032000,,Haifa,1622.13,6,Kilogram,,FOB,0,52351.08,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,9085
2024,1,DE,82,82032000,,Haifa,3,6,Kilogram,,CFR,0,1901.74,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,329
2024,1,DE,82,82034000,,Ben Gurion Airport,1,6,Kilogram,,DDU,0,3327.51,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,573
2024,1,DE,82,82034000,,Ben Gurion Airport,28,6,Kilogram,,FCA,0,2384.09,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,441
2024,1,DE,82,82041100,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,762.38,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,132
2024,1,DE,82,82041100,,Ben Gurion Airport,1,6,Kilogram,EU,DDU,0,260.6,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,45
2024,1,DE,82,82041100,,Ben Gurion Airport,5.3,6,Kilogram,EU,FCA,0,368.86,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,1,0,0,77
2024,1,CN,84,84189990,,Ben Gurion Airport,200,1,Each,,DDU,0,911.28,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,222
2024,1,CN,84,84189990,,Ben Gurion Airport,2211,1,Each,,EXW,0,188513.48,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,33907
2024,1,CN,84,84189990,,Ben Gurion Airport,40,1,Each,,DAP,0,301.58,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,51
2024,1,CN,84,84189990,-6120000000,Ben Gurion Airport,1,1,Each,,DDP,0,19.78,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CN,84,84192000,,Haifa,10,1,Each,,EXW,0,22833.41,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,4172
2024,1,CN,84,84193900,,Ashdod,16,1,Each,,CIF,0,2285.06,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,381
2024,1,CN,84,84195030,,Ashdod,1,1,Each,,FOB,0,5977.6,CNY,,Israel,יבוא מסחרי,CommercialImport,0,0,1172,1237
2024,1,CN,84,84195030,,Ashdod,6,1,Each,,FOB,0,3512.87,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,716,756
2024,1,CN,84,84195090,,Ben Gurion Airport,1,1,Each,,FCA,0,72008.54,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,13530
2024,1,CN,84,84198100,,Ashdod,2,1,Each,,CFR,0,173.97,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,31
2024,1,CN,84,84198100,,Haifa,3,1,Each,,CIF,0,1613.01,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,289
2024,1,CN,84,84199000,,Ashdod,1443,1,Each,,FOB,0,52311.66,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,9850
2024,1,CN,82,82082000,-6120000000,Ben Gurion Airport,1,6,Kilogram,,FOB,0,37.47,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CN,82,82084090,,Ben Gurion Airport,4.296,6,Kilogram,,FCA,0,449.57,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,82
2024,1,CN,82,82089020,,Ben Gurion Airport,0.5,6,Kilogram,,EXW,0,30.86,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,8
2024,1,CN,82,82089020,,Ben Gurion Airport,2,6,Kilogram,,FOB,0,1176.16,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,227
2024,1,CN,82,82089020,,Haifa,100,6,Kilogram,,FOB,0,3255.41,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,607
2024,1,CN,82,82089090,,Ben Gurion Airport,2,6,Kilogram,,FOB,0,10781.5,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2170
2024,1,CN,82,82089090,,Ben Gurion Airport,31.4,6,Kilogram,,EXW,0,8393.77,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,1644
2024,1,CN,82,82089090,,Ben Gurion Airport,5,6,Kilogram,,FCA,0,123.04,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,25
2024,1,CN,82,82089090,,Haifa,26500,6,Kilogram,,FOB,0,37963.68,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,6827
2024,1,DE,39,39199090,,Haifa,8.64,6,Kilogram,,CPT,0,2000.72,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,367
2024,1,DE,39,39199090,-6120000000,Ben Gurion Airport,1,6,Kilogram,,DDU,0,55.88,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,DE,39,39199090,-6120000000,Ben Gurion Airport,1,6,Kilogram,,EXW,0,112.4,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,DE,39,39201000,,Ashdod,1204.43,6,Kilogram,,FOB,0,16922.44,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,3256
2024,1,DE,39,39201000,,Ben Gurion Airport,126,6,Kilogram,EU,DAP,0,1454.96,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,848
2024,1,DE,39,39201000,,Haifa,21323.47,6,Kilogram,EU,CIF,0,938676.39,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,161184
2024,1,DE,39,39202000,,Ashdod,8199,6,Kilogram,EU,CFR,0,120420.14,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,20747
2024,1,DE,39,39202000,,Ben Gurion Airport,33,6,Kilogram,EU,FCA,0,3499.5,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,872
2024,1,DE,39,39203000,,Ben Gurion Airport,3,6,Kilogram,,EXW,0,3465.59,GBP,,Israel,יבוא מסחרי,CommercialImport,0,0,0,607
2024,1,DE,39,39204300,,Ben Gurion Airport,368,6,Kilogram,,DAP,0,51155.73,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,8696
2024,1,DE,39,39205990,,Ben Gurion Airport,1071.41,6,Kilogram,,FCA,0,66240.96,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,13266
2024,1,DE,39,39206290,,Haifa,230,6,Kilogram,EU,EXW,0,5680.51,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1506
2024,1,DE,39,39209990,,Ashdod,1184.8,6,Kilogram,,CFR,0,76620.35,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,13979
2024,1,ES,22,22084000,,Ashdod,84,12,Litre,EU,FOB,0,741.35,EUR,,Israel,"יבוא מסחרי-שח""מ",CommercialImportReleaseFromWarehouse,1,0,2983,646
2024,1,ES,22,22085000,,Ashdod,504,12,Litre,,EXW,0,3928.25,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,17896,3944
2024,1,ES,22,22087000,,Ashdod,504,12,Litre,,CIF,0,15431.98,USD,,Israel,"יבוא מסחרי-שח""מ",CommercialImportReleaseFromWarehouse,0,0,9545,4289
2024,1,ES,22,22087000,,Ashdod,756,12,Litre,,EXW,0,7856.5,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,12885,3993
2024,1,ES,23,23091020,,Ashdod,41484,6,Kilogram,EU,CIF,2,434562.28,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,79812
2024,1,ES,23,23091020,,Haifa,137169.56,6,Kilogram,,EXW,0,1160766.56,EUR,,Israel,יבוא מסחרי,CommercialImport,0,38259,0,223296
2024,1,ES,23,23091020,,Haifa,16848,6,Kilogram,,CFR,0,114766.43,EUR,,Israel,יבוא מסחרי,CommercialImport,0,3829,0,22353
2024,1,ES,25,25084000,,Ashdod,45,6,Kilogram,,FCA,0,10595.62,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1891
2024,1,ES,28,28012000,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,344.77,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,86
2024,1,ES,28,28332500,,Ben Gurion Airport,2,6,Kilogram,,EXW,0,198,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,36
2024,1,ES,28,28352990,,Haifa,4,6,Kilogram,EU,CIF,0,469.88,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,84
2024,1,ES,28,28391900,,Ashdod,27,6,Kilogram,EU,CIF,0,39859.84,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,7280
2024,1,ES,29,29152900,,Ben Gurion Airport,6,6,Kilogram,,EXW,0,607.89,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,152
2024,1,ES,29,29181300,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,588.6,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,104
2024,1,DE,84,84798999,,Ben Gurion Airport,75,1,Each,,EXW,0,479456.88,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,82745
2024,1,DE,84,84799020,,Ben Gurion Airport,24,6,Kilogram,,CPT,0,11870.59,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2057
2024,1,DE,84,84799091,,Ben Gurion Airport,15.5,6,Kilogram,,EXW,0,69202.9,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,12020
2024,1,DE,84,84799091,,Ben Gurion Airport,3,6,Kilogram,,DAP,0,2685.95,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,467
2024,1,DE,84,84799091,,Ben Gurion Airport,6,6,Kilogram,EU,FOB,0,25353.27,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,4319
2024,1,DE,84,84799099,,Ashdod,6,6,Kilogram,EU,FCA,0,6699.55,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1156
2024,1,DE,84,84799099,,Ben Gurion Airport,1.51,6,Kilogram,EU,DDU,0,355.54,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,1,0,0,71
2024,1,DE,84,84799099,,Ben Gurion Airport,3,6,Kilogram,,DDP,0,1813.43,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,308
2024,1,DE,39,39119000,,Haifa,300,6,Kilogram,,CPT,0,10500.15,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1806
2024,1,DE,39,39119000,-6120000000,Ben Gurion Airport,1,6,Kilogram,,DAP,0,81.97,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,DE,39,39123900,,Ashdod,480,6,Kilogram,EU,CPT,0,14595.25,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2538
2024,1,DE,39,39131000,,Ben Gurion Airport,0.25,6,Kilogram,,EXW,0,146.25,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,27
2024,1,DE,39,39140000,,Ben Gurion Airport,5,6,Kilogram,,EXW,0,3697.23,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,798
2024,1,DE,39,39161000,,Ashdod,280,6,Kilogram,EU,CFR,0,11705.29,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2016
2024,1,DE,39,39162000,,Ashdod,300000,6,Kilogram,EU,FOB,0,2403.2,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,427
2024,1,DE,39,39172290,,Ben Gurion Airport,10,6,Kilogram,EU,FCA,0,1191.02,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,223
2024,1,DE,39,39172290,,Ben Gurion Airport,2.4,6,Kilogram,,CIP,0,1306.68,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,257
2024,1,DE,39,39172290,,Haifa,7000,6,Kilogram,EU,FCA,0,202218.73,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,36444
2024,1,DE,39,39172990,,Ben Gurion Airport,2,6,Kilogram,,FOB,0,256.3,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,45
2024,1,DE,39,39173299,,Ben Gurion Airport,1,6,Kilogram,EU,CIP,0,77.22,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,14
2024,1,DE,39,39173299,,Ben Gurion Airport,4,6,Kilogram,,CIP,0,1135.62,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,197
2024,1,DE,39,39173299,,Ben Gurion Airport,57.12,6,Kilogram,,FCA,0,38521.43,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,6614
2024,1,ES,48,48202000,,Ashdod,15,1,Each,,FCA,0,198.82,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,38
2024,1,ES,48,48202000,,Ben Gurion Airport,30,1,Each,,EXW,0,548.42,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,101
2024,1,ES,48,48211000,,Ashdod,36,6,Kilogram,EU,DAP,0,225.62,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,40
